CrashId,VehicleId,PersonId,Age,Gender,Gender Text Format,State,Postal Code,Person Type,Person Type Text Format,Injury Status,Injury Status Text Format,Condition at Time of Crash,Condition at Time of Crash Text Format,Condition at Time of Crash2,Condition at Time of Crash2 Text Format,Action Taken by Officer,Action Taken by Officer Text Format,Alcohol Test Status,Alcohol Test Status Text Format,Type Of Alcohol Test,Type Of Alcohol Test Text Format,Drug Test Status,Drug Test Status Text Format,Type Of Drig Test,Type Of Drig Test Text Format,Ejection Status,Ejection Status Text Format,Restraint System,Restraint System Text Format,Helmet Use,Helmet Use Text Format,Air Bag Status,Air Bag Status Text Format,Speeding Related,Speeding Related Text Format,Driver Actions 1,Driver Actions 1 Text Format,Driver Actions 2,Driver Actions 2 Text Format,Driver Actions 3,Driver Actions 3 Text Format,Driver Actions 4,Driver Actions 4 Text Format,Driver Distracted By,Driver Distracted By Text Format,Roadway On Which Nonmotorist Was Traveling/Located,Direction nonmotorist was traveling,Direction Unknown,Striking Motor Vehicle ID,Bicycle ID,Non-Motorist Not In Roadway,Actions or Circumstances Prior to Crash,Actions or Circumstances Prior to Crash Text Format,To or From School,To or From School Text Format,Actions or Circumstances At Time Of Crash,Actions or Circumstances At Time Of Crash Text Format,Actions or Circumstances At Time Of Crash2,Actions or Circumstances At Time Of Crash2 Text Format,Location At Time Of Crash,Location At Time Of Crash Text Format,Safety Equipment,Safety Equipment Text Format,Safety Equipment2,Safety Equipment2 Text Format,Non-motorist Distracted By,Non-motorist Distracted By Text Format,Seating Position,Seating Position Text Format,Seating Position for Bus,City,Country,Driver License Jurisdiction,Driver License Jurisdiction Text Format,Drivers License Issued By,Drivers License Class,Commercial License Class,Commercial License Class Text Format,Transported to First Medical Facility By,Transported to First Medical Facility By Text Format,Name of the EMS agency,Name of the Intended Receiving Facility
1187327,1.0,1,44.0,1,Male,CT,06096,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,1.0,Shoulder and Lap Belt Used,88.0,Not Applicable,1.0,Not Deployed,3.0,Exceeded Speed Limit,13.0,Failed to Keep in Proper Lane,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Windsor Locks,,2.0,State,CT,4.0,1.0,No,1.0,Not Transported,,
1189312,2.0,2,82.0,1,Male,CT,06795,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,1.0,Shoulder and Lap Belt Used,88.0,Not Applicable,6.0,Deployed-Combination,99.0,Unknown,99.0,Unknown,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Watertown,,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,Litchfield EMS,Waterbury Hospital
1189616,1.0,1,59.0,1,Male,CT,06514,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,99.0,Unknown if Tested,88.0,Not Applicable,99.0,Unknown if Tested,88.0,Not Applicable,1.0,Not Ejected,1.0,Shoulder and Lap Belt Used,88.0,Not Applicable,1.0,Not Deployed,99.0,Unknown,99.0,Unknown,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Hamden,,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,New Haven AMR,YALE NEW HAVEN
1190039,1.0,1,45.0,1,Male,CT,06053,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,88.0,Not Applicable,99.0,Unknown,88.0,Not applicable,99.0,Unknown,99.0,Unknown,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,New Britain,,2.0,State,CT,4.0,1.0,No,1.0,Not Transported,,
1190078,2.0,2,49.0,1,Male,CT,06082,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,99.0,Unknown if Tested,88.0,Not Applicable,99.0,Unknown if Tested,88.0,Not Applicable,1.0,Not Ejected,88.0,Not Applicable,1.0,No Helmet,88.0,Not applicable,1.0,No,99.0,Unknown,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Enfield,UnitedStates,2.0,State,CT,4.0,1.0,No,1.0,Not Transported,,
1190635,2.0,2,36.0,1,Male,CT,06450,1,Driver,K,Fatal Injury (K),1.0,Apparently Normal,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,88.0,Not Applicable,1.0,No Helmet,88.0,Not applicable,4.0,Too Fast for Conditions,14.0,Operated Motor Vehicle in Reckless or Aggressive Manner,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,1.0,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Meriden,,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,Hunters Ambulance,New Britain Hospital
1190929,1.0,1,23.0,2,Female,CT,06480,1,Driver,K,Fatal Injury (K),99.0,Unknown,,,0.0,None taken,99.0,Unknown if Tested,88.0,Not Applicable,99.0,Unknown if Tested,88.0,Not Applicable,1.0,Not Ejected,99.0,Unknown,88.0,Not Applicable,6.0,Deployed-Combination,3.0,Exceeded Speed Limit,1.0,No Contributing Action,,,,,,,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Portland,,,,CT,4.0,1.0,No,3.0,EMS Ground,Aetna 217,
1191790,2.0,2,37.0,1,Male,CT,06279,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,99.0,Unknown if Tested,88.0,Not Applicable,99.0,Unknown if Tested,88.0,Not Applicable,1.0,Not Ejected,0.0,None Used-Motor Vehicle Occupant,88.0,Not Applicable,2.0,Deployed-Front,99.0,Unknown,13.0,Failed to Keep in Proper Lane,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Willington,UnitedStates,2.0,State,CT,4.0,1.0,No,1.0,Not Transported,,
1191901,2.0,2,80.0,2,Female,CT,06067,1,Driver,K,Fatal Injury (K),1.0,Apparently Normal,88.0,Not Applicable,0.0,None taken,3.0,Test Given,1.0,Blood,3.0,Test Given,1.0,Blood,1.0,Not Ejected,1.0,Shoulder and Lap Belt Used,88.0,Not Applicable,6.0,Deployed-Combination,1.0,No,3.0,Failed to Yield Right-of-Way,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,1.0,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Rocky Hill,,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,Middlesex EMS,MIDDLESEX
1192161,,2,39.0,1,Male,CT,06239,3,Pedestrian,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,Route 6,W,False,1.0,,False,1.0,Crossing Roadway,1.0,No,4.0,"Failure to Obey Traffic Signs, Signals, or Officer",9.0,"Not Visible (Dark Clothing, No Lighting, etc.)",1.0,Intersection-Marked Crosswalk,0.0,None,0.0,None,99.0,Unknown if Distracted,,,,Danielson,,,,CT,,,,3.0,EMS Ground,KB Ambulance,DAY KIMBALL HOSPITAL
1192332,1.0,1,25.0,1,Male,CT,06401,1,Driver,K,Fatal Injury (K),6.0,Under the Influence of Medications/Drugs/Alcohol,,,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,1.0,No Helmet,1.0,Not Deployed,99.0,Unknown,2.0,Ran Off Roadway,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Ansonia,UnitedStates,2.0,State,CT,4.0,2.0,Yes,3.0,EMS Ground,MILFORD FIRE,YALE NEW HAVEN HOSPITAL
1192483,1.0,1,56.0,1,Male,CT,06472,1,Driver,K,Fatal Injury (K),2.0,Physically Impaired,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,88.0,Not Applicable,3.0,"Helmet, Other Than DOT-Compliant Motorcycle Helmet",1.0,Not Deployed,99.0,Unknown,1.0,No Contributing Action,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Northford,,2.0,State,,4.0,1.0,No,3.0,EMS Ground,Branford Fire Department,Yale New Haven Hospital
1192581,2.0,3,82.0,2,Female,CT,06512,2,Passenger,K,Fatal Injury (K),,,,,,,,,,,,,,,1.0,Not Ejected,99.0,Unknown,88.0,Not Applicable,6.0,Deployed-Combination,,,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,23.0,"Second Row, Right Seat",,East Haven,UnitedStates,,,CT,,,,3.0,EMS Ground,Guilford Fire Emergency,Yale New Haven Hospital
1192923,1.0,3,6.0,2,Female,CT,06606,2,Passenger,K,Fatal Injury (K),,,,,,,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,1.0,Shoulder and Lap Belt Used,88.0,Not Applicable,6.0,Deployed-Combination,,,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,21.0,"Second Row, Left Seat",,BRIDGEPORT,,2.0,State,,,,,3.0,EMS Ground,Beacon EMS,WATERBURY HOSPITAL
1192923,1.0,4,3.0,1,Male,CT,06606,2,Passenger,K,Fatal Injury (K),,,,,,,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,1.0,Shoulder and Lap Belt Used,88.0,Not Applicable,6.0,Deployed-Combination,,,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,23.0,"Second Row, Right Seat",,BRIDGEPORT,,2.0,State,,,,,3.0,EMS Ground,Beacon EMS,WATERBURY HOSPITAL
1192923,1.0,5,25.0,2,Female,CT,06606,2,Passenger,K,Fatal Injury (K),,,,,,,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,1.0,Shoulder and Lap Belt Used,88.0,Not Applicable,6.0,Deployed-Combination,,,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,13.0,"First Row, Right Seat",,BRIDGEPORT,,2.0,State,,,,,3.0,EMS Ground,Beacon EMS,WATERBURY HOSPITAL
1193112,1.0,1,34.0,2,Female,CT,06360,1,Driver,K,Fatal Injury (K),6.0,Under the Influence of Medications/Drugs/Alcohol,88.0,Not Applicable,0.0,None taken,3.0,Test Given,1.0,Blood,3.0,Test Given,1.0,Blood,1.0,Not Ejected,0.0,None Used-Motor Vehicle Occupant,88.0,Not Applicable,6.0,Deployed-Combination,3.0,Exceeded Speed Limit,13.0,Failed to Keep in Proper Lane,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,1.0,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Norwich,,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,ASM,Hartford Hospital
1193398,1.0,4,76.0,2,Female,IN,469968700,2,Passenger,K,Fatal Injury (K),,,,,,,,,,,,,,,1.0,Not Ejected,99.0,Unknown,88.0,Not Applicable,1.0,Not Deployed,,,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,21.0,"Second Row, Left Seat",,WINAMAC,,,,,,,,3.0,EMS Ground,Groton Ambulance,L&M Hospital
1193409,1.0,1,60.0,1,Male,CT,06365,1,Driver,K,Fatal Injury (K),2.0,Physically Impaired,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,99.0,Unknown,88.0,Not Applicable,88.0,Not applicable,99.0,Unknown,99.0,Unknown,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Preston        ,,2.0,State,CT,4.0,1.0,No,1.0,Not Transported,OCME,OCME FARMINGTON
1193483,1.0,1,55.0,1,Male,CT,06351,1,Driver,K,Fatal Injury (K),2.0,Physically Impaired,88.0,Not Applicable,0.0,None taken,3.0,Test Given,97.0,Other,3.0,Test Given,97.0,Other,1.0,Not Ejected,88.0,Not Applicable,1.0,No Helmet,88.0,Not applicable,99.0,Unknown,99.0,Unknown,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Jewett City,,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,,Backus Hospital
1193508,1.0,1,55.0,1,Male,CT,06351,1,Driver,K,Fatal Injury (K),2.0,Physically Impaired,88.0,Not Applicable,0.0,None taken,3.0,Test Given,97.0,Other,3.0,Test Given,97.0,Other,1.0,Not Ejected,88.0,Not Applicable,2.0,DOT-Compliant Motorcycle Helmet,88.0,Not applicable,99.0,Unknown,2.0,Ran Off Roadway,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Jewett City,,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,,William W. Backus Hospital
1193880,2.0,2,65.0,1,Male,CT,06460,1,Driver,K,Fatal Injury (K),99.0,Unknown,99.0,Unknown,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,88.0,Not Applicable,1.0,No Helmet,88.0,Not applicable,1.0,No,1.0,No Contributing Action,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Milford,UnitedStates,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,MILFORD FIRE,BRIDGEPORT HOSPITAL
1194778,1.0,1,20.0,1,Male,CT,06811,1,Driver,K,Fatal Injury (K),97.0,Other,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,0.0,None Used-Motor Vehicle Occupant,88.0,Not Applicable,6.0,Deployed-Combination,3.0,Exceeded Speed Limit,13.0,Failed to Keep in Proper Lane,14.0,Operated Motor Vehicle in Reckless or Aggressive Manner,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Danbury,,2.0,State,CT,4.0,1.0,No,1.0,Not Transported,,
1194942,1.0,1,43.0,1,Male,CT,06108,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,3.0,Test Given,97.0,Other,3.0,Test Given,97.0,Other,1.0,Not Ejected,88.0,Not Applicable,2.0,DOT-Compliant Motorcycle Helmet,88.0,Not applicable,99.0,Unknown,99.0,Unknown,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,East Hartford,,2.0,State,CT,0.0,1.0,No,1.0,Not Transported,,
