CrashId,VehicleId,PersonId,Age,Gender,Gender Text Format,State,Postal Code,Person Type,Person Type Text Format,Injury Status,Injury Status Text Format,Condition at Time of Crash,Condition at Time of Crash Text Format,Condition at Time of Crash2,Condition at Time of Crash2 Text Format,Action Taken by Officer,Action Taken by Officer Text Format,Alcohol Test Status,Alcohol Test Status Text Format,Type Of Alcohol Test,Type Of Alcohol Test Text Format,Drug Test Status,Drug Test Status Text Format,Type Of Drig Test,Type Of Drig Test Text Format,Ejection Status,Ejection Status Text Format,Restraint System,Restraint System Text Format,Helmet Use,Helmet Use Text Format,Air Bag Status,Air Bag Status Text Format,Speeding Related,Speeding Related Text Format,Driver Actions 1,Driver Actions 1 Text Format,Driver Actions 2,Driver Actions 2 Text Format,Driver Actions 3,Driver Actions 3 Text Format,Driver Actions 4,Driver Actions 4 Text Format,Driver Distracted By,Driver Distracted By Text Format,Roadway On Which Nonmotorist Was Traveling/Located,Direction nonmotorist was traveling,Direction Unknown,Striking Motor Vehicle ID,Bicycle ID,Non-Motorist Not In Roadway,Actions or Circumstances Prior to Crash,Actions or Circumstances Prior to Crash Text Format,To or From School,To or From School Text Format,Actions or Circumstances At Time Of Crash,Actions or Circumstances At Time Of Crash Text Format,Actions or Circumstances At Time Of Crash2,Actions or Circumstances At Time Of Crash2 Text Format,Location At Time Of Crash,Location At Time Of Crash Text Format,Safety Equipment,Safety Equipment Text Format,Safety Equipment2,Safety Equipment2 Text Format,Non-motorist Distracted By,Non-motorist Distracted By Text Format,Seating Position,Seating Position Text Format,Seating Position for Bus,City,Country,Driver License Jurisdiction,Driver License Jurisdiction Text Format,Drivers License Issued By,Drivers License Class,Commercial License Class,Commercial License Class Text Format,Transported to First Medical Facility By,Transported to First Medical Facility By Text Format,Name of the EMS agency,Name of the Intended Receiving Facility
1155606,1,1,24,1,Male,NY,10460,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Bronx,,2,State,NY,1,1,No,1,Not Transported,N/A,N/A
1155606,2,2,17,1,Male,CT,06518,1,Driver,A,Suspected Serious Injury (A),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,99,Unknown,99,Unknown,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,HAMDEN,,1,Not Licensed,,0,1,No,3,EMS Ground,AMR,YALE- NEW HAVEN
1155606,2,3,17,2,Female,CT,06405,2,Passenger,K,Fatal Injury (K),,,,,,,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,3,"Ejected, Totally",99,Unknown,88,Not Applicable,99,Unknown,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,Branford,,2,State,CT,,,,3,EMS Ground,AMR,YALE-NEW HAVEN
1155608,1,1,70,1,Male,CT,06066,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,88,Not Applicable,2,DOT-Compliant Motorcycle Helmet,88,Not applicable,99,Unknown,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Vernon Rockville,,2,State,CT,4,1,No,3,EMS Ground,ASM,HARTFORD HOSPITAL
1155608,,3,24,1,Male,CT,06232,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andover,,,,CT,,,,,,,
1155608,2,2,29,1,Male,NJ,08824,1,Driver,C,Possible Injury (C),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,3,Deployed-Side,99,Unknown,3,Failed to Yield Right-of-Way,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Kendall Park,,2,State,NY,4,1,No,1,Not Transported,ASM,REFUSAL
1156021,1,1,20,1,Male,CT,06360,1,Driver,B,Suspected Minor Injury (B),2,Physically Impaired,88,Not Applicable,0,None taken,3,Test Given,1,Blood,3,Test Given,1,Blood,1,Not Ejected,99,Unknown,88,Not Applicable,6,Deployed-Combination,99,Unknown,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Norwich,,2,State,CT,4,1,No,3,EMS Ground,Mohegan Tribal FD,Backus Hospital
1156021,1,2,19,1,Male,CT,06360,2,Passenger,K,Fatal Injury (K),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,6,Deployed-Combination,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,Norwich,,,,CT,,,,3,EMS Ground,,Backus Hospital
1156389,1,1,65,1,Male,CT,06492,1,Driver,K,Fatal Injury (K),4,"Ill (sick), Fainted",88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,1,Not Deployed,3,Exceeded Speed Limit,2,Ran Off Roadway,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Wallingford,,2,State,CT,4,1,No,3,EMS Ground,,MidState Medical Center
1156862,1,1,69,1,Male,CT,06469,1,Driver,B,Suspected Minor Injury (B),1,Apparently Normal,88,Not Applicable,0,None taken,3,Test Given,1,Blood,3,Test Given,2,Urine,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Moodus,,2,State,CT,4,,,3,EMS Ground,Salem EMS,BACKUS HOSPITAL
1156862,,3,37,1,Male,CT,06420,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salem,,,,CT,,,,,,,
1156862,2,2,41,1,Male,CT,06420,1,Driver,K,Fatal Injury (K),6,Under the Influence of Medications/Drugs/Alcohol,88,Not Applicable,0,None taken,3,Test Given,1,Blood,3,Test Given,1,Blood,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,6,Deployed-Combination,1,No,3,Failed to Yield Right-of-Way,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Salem,,2,State,CT,4,1,No,3,EMS Ground,Salem EMS,BACKUS HOSPITAL
1157615,,2,88,2,Female,CT,06340,3,Pedestrian,K,Fatal Injury (K),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,pkg lot rdwy,N,FALSE,1,,FALSE,1,Crossing Roadway,1,No,1,No Improper Action,,,5,Travel Lane-Other Location,0,None,,,1,Not Distracted,,,,Groton Long Pnt,,,,CT,,,,3,EMS Ground,New London Fire Department,Lawrence and Memorial Hospital
1157615,1,1,25,2,Female,CT,06370,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,1,No,3,Failed to Yield Right-of-Way,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Oakdale,,2,State,CT,4,1,No,1,Not Transported,,
1158206,,2,31,1,Male,CT,06514,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamden,,,,CT,,,,,,,
1158206,1,1,47,1,Male,CT,06513,1,Driver,K,Fatal Injury (K),4,"Ill (sick), Fainted",88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,6,Deployed-Combination,1,No,12,Followed Too Closely,2,Ran Off Roadway,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,East Haven     ,,2,State,CT,4,1,No,3,EMS Ground,AMR,Yale New Haven Hospital 
1159351,2,2,65,1,Male,NY,11706,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,,,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,99,Unknown,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Bay Shore,UnitedStates,2,State,NY,1,2,Yes,1,Not Transported,,
1159351,,4,17,2,Female,,,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedStates,,,,,,,,,,
1159351,,3,34,1,Male,CT,06615,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stratford,UnitedStates,,,,,,,,,,
1159351,1,1,20,1,Male,CT,06053,1,Driver,K,Fatal Injury (K),99,Unknown,,,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,99,Unknown,3,Exceeded Speed Limit,4,Ran Red Light,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,NEW BRITAIN,UnitedStates,2,State,CT,4,1,No,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1159555,1,1,71,1,Male,CT,06457,1,Driver,A,Suspected Serious Injury (A),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,1,No,3,Failed to Yield Right-of-Way,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Middletown,,2,State,CT,4,1,No,3,EMS Ground,EMS WOLCOTT,St. Mary's Hospital
1159555,1,3,70,2,Female,CT,06457,2,Passenger,K,Fatal Injury (K),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,Middletown,,,,CT,,,,3,EMS Ground,EMS Wolcott,St. Mary's Hospital
1159555,,8,21,2,Female,,,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT,,,,,,,
1159555,2,2,34,1,Male,CT,06704,1,Driver,C,Possible Injury (C),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Waterbury,,2,State,CT,4,1,No,3,EMS Ground,EMS Wolcott,Waterbury Hospital
1159555,2,4,33,2,Female,,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,,,,,CT,,,,3,EMS Ground,EMS Wolcott,Waterbury Hospital
1159555,2,5,11,2,Female,,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,23,"Second Row, Right Seat",,,,,,CT,,,,3,EMS Ground,EMS Wolcott,Waterbury Hospital
1159555,2,6,11,2,Female,,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,22,"Second Row, Middle Seat",,,,,,CT,,,,1,Not Transported,,
1159555,2,7,10,2,Female,,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,21,"Second Row, Left Seat",,,,,,CT,,,,1,Not Transported,,
1160482,1,3,80,1,Male,CT,06612,2,Passenger,K,Fatal Injury (K),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,6,Deployed-Combination,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,Easton,,,,CT,,,,1,Not Transported,Trumbull E.M.S.,O.C.M.E.
1160482,1,1,65,1,Male,CT,06612,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,99,Unknown if Tested,88,Not Applicable,99,Unknown if Tested,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,6,Deployed-Combination,99,Unknown,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Easton,,2,State,CT,4,1,No,1,Not Transported,Stratford E.M.S.,O.C.M.E.
1160482,,6,25,1,Male,CT,06611,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trumbull,,,,CT,,,,,,,
1160482,2,2,21,1,Male,MA,01778,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,99,Unknown if Tested,88,Not Applicable,99,Unknown if Tested,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,2,Deployed-Front,99,Unknown,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,WAYLAND,,2,State,MA,99,1,No,1,Not Transported,Trumbull E.M.S.,O.C.M.E. 
1160482,,5,32,1,Male,CT,06443,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Madison,,,,NY,,,,,,,
1160482,1,4,81,2,Female,CT,06612,2,Passenger,K,Fatal Injury (K),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,6,Deployed-Combination,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,22,"Second Row, Middle Seat",,Easton,,,,CT,,,,1,Not Transported,Stratford E.M.S.,O.C.M.E. 
1160482,,7,23,2,Female,,,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedStates,,,MA,,,,,,,
1160509,1,1,42,1,Male,CT,06604,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,99,Unknown if Tested,88,Not Applicable,99,Unknown if Tested,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,6,Deployed-Combination,1,No,2,Ran Off Roadway,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Bridgeport,,2,State,CT,4,1,No,97,Other,O.C.M.E.,O.C.M.E.
1160987,,3,44,2,Female,CT,06468,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monroe,,,,CT,,,,,,,
1160987,2,2,33,2,Female,CT,06901,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,2,Deployed-Front,99,Unknown,13,Failed to Keep in Proper Lane,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Stamford,,2,State,CT,4,1,No,1,Not Transported,,
1160987,,4,59,2,Female,CT,06810,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danbury,,,,CT,,,,,,,
1160987,1,1,70,2,Female,CT,06794,1,Driver,K,Fatal Injury (K),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,2,Deployed-Front,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Washington Depot,,2,State,CT,4,1,No,3,EMS Ground,Ridgefield Fire Department,Danbury Hospital
1161580,,3,65,1,Male,CT,06471,3,Pedestrian,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,Foxon Road,E,FALSE,1,,FALSE,3,Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane),1,No,9,"Not Visible (Dark Clothing, No Lighting, etc.)",99,Unknown,7,Shoulder/Roadside,0,None,88,Not Applicable,99,Unknown if Distracted,,,,North Branford,,2,State,CT,,,,1,Not Transported,,
1161580,1,1,40,1,Male,FL,34251,1,Driver,O,No Apparent Injury (O),6,Under the Influence of Medications/Drugs/Alcohol,88,Not Applicable,4,Arrest/Summons,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,99,Unknown,15,"Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner",13,Failed to Keep in Proper Lane,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Myakka City,UnitedStates,2,State,FL,88,1,No,1,Not Transported,,
1161580,1,2,20,1,Male,IN,46172,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,Roachdale,UnitedStates,,,IN,,,,1,Not Transported,,
1161914,1,1,69,1,Male,CT,06606,1,Driver,K,Fatal Injury (K),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,99,Unknown,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Bridgeport,,2,State,CT,4,1,No,3,EMS Ground,Trumbull E.M.S.,ST. VINCENT
1161914,2,2,,99,Unknown,Un,,1,Driver,O,No Apparent Injury (O),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,99,Unknown,15,"Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner",12,Followed Too Closely,13,Failed to Keep in Proper Lane,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,UNKNOWN,,2,State,,99,1,No,1,Not Transported,N/A,N/A
1161915,1,1,26,1,Male,CT,06096,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,1,Not Deployed,99,Unknown,2,Ran Off Roadway,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Windsor Locks,,2,State,CT,4,1,No,3,EMS Ground,Aetna,HARTFORD
1162262,1,1,39,2,Female,CT,,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,,,0,None taken,99,Unknown if Tested,88,Not Applicable,99,Unknown if Tested,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,1,No,1,No Contributing Action,,,,,,,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,,,11,New Britain,,2,State,CA,2,2,Yes,1,Not Transported,,
1162262,2,3,30,1,Male,CT,06112,1,Driver,K,Fatal Injury (K),99,Unknown,,,0,None taken,99,Unknown if Tested,88,Not Applicable,3,Test Given,1,Blood,3,"Ejected, Totally",88,Not Applicable,1,No Helmet,88,Not applicable,99,Unknown,10,Improper Passing,4,Ran Red Light,,,,,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Hartford,,2,State,CT,4,1,No,3,EMS Ground,AMR #917,St. Francis Hospital
1162262,1,2,35,2,Female,CT,06112,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,88,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2E,Hartford,,2,State,TN,,,,,,,
1162417,1,1,25,1,Male,CT,06776,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,2,Deployed-Front,99,Unknown,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,New Milford,,2,State,CT,,1,No,1,Not Transported,,
1162417,,2,70,1,Male,MA,01201,3,Pedestrian,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,99,Unknown if Tested,88,Not Applicable,99,Unknown if Tested,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,Danbury Road,S,FALSE,1,,FALSE,1,Crossing Roadway,1,No,2,Dart/Dash,9,"Not Visible (Dark Clothing, No Lighting, etc.)",5,Travel Lane-Other Location,0,None,88,Not Applicable,1,Not Distracted,,,,Pittsfield,,,,MA,,,,1,Not Transported,,
1163236,1,1,41,1,Male,CT,06112,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,88,Not Applicable,2,DOT-Compliant Motorcycle Helmet,88,Not applicable,3,Exceeded Speed Limit,2,Ran Off Roadway,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Hartford,UnitedStates,2,State,CT,4,1,No,97,Other,,Chief Medical Examiner's Office
1163589,2,2,66,2,Female,CT,06096,1,Driver,C,Possible Injury (C),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,99,Unknown,88,Not Applicable,99,Unknown,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Windsor Locks,,2,State,CT,4,1,No,3,EMS Ground,East Windsor EMS,Saint Francis Hospital
1163589,,4,62,2,Female,CT,06002,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bloomfield,,,,CT,,,,,,,
1163589,3,3,65,1,Male,CT,06117,1,Driver,C,Possible Injury (C),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,99,Unknown,1,No Contributing Action,99,Unknown,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,West Hartford,,2,State,CT,4,1,No,3,EMS Ground,East Windsor EMS,Saint Francis Hospital
1163589,1,1,50,1,Male,CT,06118,1,Driver,K,Fatal Injury (K),97,Other,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,6,Deployed-Combination,99,Unknown,4,Ran Red Light,13,Failed to Keep in Proper Lane,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,East Hartford,,2,State,CT,4,1,No,3,EMS Ground,Windsor Ems,Harford Hospital
1165926,2,2,74,1,Male,CT,06512,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,88,Not Applicable,2,DOT-Compliant Motorcycle Helmet,88,Not applicable,99,Unknown,3,Failed to Yield Right-of-Way,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,East Haven,,2,State,CT,4,1,No,1,Not Transported,,
