CrashId,Fatal Case Status,Fatal Case Status Text Format,CrashId,CrashId,Latitude,Longitude,DOT Case Number,Town Name,Town Number,Town Number,Town Number Text Format,Date Of Crash,Year,Month,Month Text Format,Day,Day of the Week,Day of the Week Text Format,Time of Crash,Hour of the Day,Case Identifier,Crash Severity,Crash Severity Text Format,Most Severe Injury,Most Severe Injury Text Format,Number Of Motor Vehicles,Number Of Non-Motorist,Number Of Witnesses,Route Class,Route Class Text Format,Milemarker,Road Number,Road Description,Roadway Name,Intersecting Roadway Name,Landmark Description,Distance From Nearest Landmark,Unit Of Measure From Nearest Landmark,Direction From Nearest Landmark,Latitude,Longitude,First Harmful Event,First Harmful Event Text Format,Manner of Crash / Collision Impact,Manner of Crash / Collision Impact Text Format,Location of First Harmful Event,Location of First Harmful Event Text Format,Weather Condition,Weather Condition Text Format,Weather 2,Weather 2 Text Format,Light Condition,Light Condition Text Format,Road Surface Condition,Road Surface Condition Text Format,"Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format",Environment 2,Environment 2 Text Format,Environment 3,Environment 3 Text Format,"Contributing Circumstances, Road","Contributing Circumstances, Road Text Format",Road 2,Road 2 Text Format,Road 3,Road 3 Text Format,Crash Specific Location,Crash Specific Location Text Format,Type of Intersection,Type of Intersection Text Format,School Bus Related,School Bus Related Text Format,Work Zone Related,Work Zone Related Text Format,Location Of Crash Relative To Work Zone,Location Of Crash Relative To Work Zone Text Format,Type of Work Zone,Type of Work Zone Text Format,Worker Presence,Worker Presence Text Format,Law Enforcement Presence,Law Enforcement Presence Text Format,Were Vehicles Moved Prior To Police Arrival,Trafficway Ownership,Trafficway Ownership Text Format,Trafficway Class,Trafficway Class Text Format,Police Agency,Police Agency Text Format,Badge Number,Approval Date,Police Case Status,Police Case Status Text Format,Crash Report Submission Date,Related Case Identifiers,No. of Through Lanes (Log Dir.),Average Daily Traffic,Functional Classification,Functional Classification Text Format,Rural or Urban,Rural or Urban Text Format
1173370,1,Complete,1173370,1173370,41.260454,-73.009147,924154,Orange,107,107,Orange,6/25/24,2024,6,June,25,3,Tuesday,15:49:00,15,24-18259,K,Fatal (Kill),K,Fatal Injury (K),2,0,4,2,USRoute,42.5,1,1-N,1-N,,Silverbrook Rd,425,Feet,S,41.260454,-73.009147,14,Motor Vehicle in Operation,5,"Sideswipe, opposite direction",1,On Roadway,1,Clear,88,Not Applicable,1,Daylight,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CT0010700,Orange PD,132,03:52.0,C,Closed,58:50.0,,4,20700,3,PRINCIPAL ARTERIAL - OTHER - NEW HPMS,2,Urban
1174028,1,Complete,1174028,1174028,41.387844,-73.494636,924155,Danbury,34,34,Danbury,7/3/24,2024,7,July,3,4,Wednesday,6:08:00,6,2400043946,K,Fatal (Kill),K,Fatal Injury (K),2,0,0,2,USRoute,2.62,6,6-E,6-E,,Amity Lane,100,Feet,W,41.387844,-73.494636,14,Motor Vehicle in Operation,1,Front to rear,1,On Roadway,1,Clear,88,Not Applicable,1,Daylight,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CT0003400,Danbury PD,731,06:29.0,C,Closed,40:42.0,,,,,,,
1174723,1,Complete,1174723,1174723,41.83640364,-73.21177284,924115,Goshen,55,55,Goshen,5/14/24,2024,5,May,14,3,Tuesday,13:04:00,13,2400189205,K,Fatal (Kill),K,Fatal Injury (K),2,0,0,3,State,18.38,4,4-E,4-E,,beech hill rd,350,Feet,W,41.83640364,-73.21177284,14,Motor Vehicle in Operation,1,Front to rear,1,On Roadway,1,Clear,88,Not Applicable,1,Daylight,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,9,Driveway Access-Related,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CTCSP0000,State Police,1275,09:20.0,O,Open,12:02.0,,,,,,,
1174960,1,Complete,1174960,1174960,41.27931,-72.460748,924152,Westbrook,154,154,Westbrook,6/29/24,2024,6,June,29,7,Saturday,1:41:00,1,2400249092,K,Fatal (Kill),K,Fatal Injury (K),2,0,0,2,USRoute,75.42,1,1-N,1-N,,Post Ave,300,Feet,S,41.27931,-72.460748,25,Curb,88,Not Applicable,4,Roadside,1,Clear,88,Not Applicable,4,Dark-Lighted,1,Dry,99,Unknown,88,Not Applicable,88,Not Applicable,99,Unknown,88,Not Applicable,88,Not Applicable,11,Through Roadway,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,2,"Trafficway, Not on Road",CTCSP0000,State Police,1020,44:27.0,O,Open,44:42.0,,,,,,,
1175747,1,Complete,1175747,1175747,41.531808,-72.652201,924130,Middletown,83,83,Middletown,6/8/24,2024,6,June,8,7,Saturday,17:45:00,17,2400029539,K,Fatal (Kill),K,Fatal Injury (K),2,0,0,3,State,0.38,155,155-E,155-E,,Arbutus St,400,Feet,W,41.531808,-72.652201,40,Deer,88,Not Applicable,1,On Roadway,1,Clear,88,Not Applicable,1,Daylight,1,Dry,4,Animal(s) in Roadway,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CT0008300,Middletown PD,8377,46:37.0,C,Closed,23:42.0,,,,,,,
1175960,1,Complete,1175960,1175960,41.303626,-72.931463,924160,New Haven,93,93,New Haven,7/10/24,2024,7,July,10,4,Wednesday,4:54:00,4,24027920,K,Fatal (Kill),K,Fatal Injury (K),2,0,0,4,Local,0.09,0564,SOUTH FRONTAGE RD,SOUTH FRONTAGE RD,COLLEGE ST,,,,,41.303626,-72.931463,14,Motor Vehicle in Operation,3,Angle,1,On Roadway,1,Clear,88,Not Applicable,4,Dark-Lighted,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,2,Intersection,2,Four-Way Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CT0009300,New Haven PD,44947,01:40.0,O,Open,01:30.0,,2,20300,3,PRINCIPAL ARTERIAL - OTHER - NEW HPMS,2,Urban
1176088,1,Complete,1176088,1176088,41.668557,-72.913728,924150,Bristol,17,17,Bristol,6/24/24,2024,6,June,24,2,Monday,4:14:00,4,2400024025,K,Fatal (Kill),K,Fatal Injury (K),1,2,0,3,State,7.82,72,72-N,72-N,EMMETT ST,,,,,41.668557,-72.913728,9,Pedestrian,88,Not Applicable,1,On Roadway,1,Clear,88,Not Applicable,4,Dark-Lighted,1,Dry,99,Unknown,88,Not Applicable,88,Not Applicable,99,Unknown,88,Not Applicable,88,Not Applicable,2,Intersection,2,Four-Way Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,TRUE,1,Public Road,1,"Trafficway, On Road",CT0001700,Bristol PD,P0253,20:56.0,O,Open,42:32.0,,4,28100,3,PRINCIPAL ARTERIAL - OTHER - NEW HPMS,2,Urban
1176111,1,Complete,1176111,1176111,41.685117,-72.439784,924089,Hebron,67,67,Hebron,4/28/24,2024,4,April,28,1,Sunday,9:48:00,9,2400167047,K,Fatal (Kill),K,Fatal Injury (K),1,0,0,4,Local,0.51,66,WEST ST,West St,,Karlswood Road,1,TenthsofMile,S,41.685117,-72.439784,32,Tree (standing),88,Not Applicable,4,Roadside,2,Cloudy,88,Not Applicable,1,Daylight,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CTCSP0000,State Police,1090,30:42.0,C,Closed,37:06.0,,,,,,,
1176559,1,Complete,1176559,1176559,41.663987,-72.782355,924116,New Britain,89,89,New Britain,5/27/24,2024,5,May,27,2,Monday,20:24:00,20,24-014392,K,Fatal (Kill),K,Fatal Injury (K),1,1,1,4,Local,0.69,0644,ARCH ST,ARCH ST,,W PEARL ST,300,Feet,N,41.663987,-72.782355,9,Pedestrian,88,Not Applicable,1,On Roadway,4,Rain,88,Not Applicable,4,Dark-Lighted,2,Wet,1,Weather Conditions,88,Not Applicable,88,Not Applicable,5,"Road Surface Condition (wet, icy, snow, slush, etc.)",88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CT0008900,New Britain PD,504,32:34.0,O,Open,32:34.0,IR24-014392,,,,,,
1176606,1,Complete,1176606,1176606,41.948413,-71.957642,924162,Woodstock,169,169,Woodstock,7/12/24,2024,7,July,12,6,Friday,10:14:00,10,2400266762,K,Fatal (Kill),K,Fatal Injury (K),1,0,0,4,Local,1.56,0096,ROSELAND PARK RD,ROSELAND PARK RD,,Arvidson Rd,1745,Feet,S,41.948413,-71.957642,36,Fence,88,Not Applicable,4,Roadside,1,Clear,88,Not Applicable,1,Daylight,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CTCSP0000,State Police,0724,50:17.0,O,Open,54:47.0,2400266857,,,,,,
1176923,1,Complete,1176923,1176923,41.290983,-72.428817,924041,Westbrook,154,154,Westbrook,2/26/24,2024,2,February,26,2,Monday,6:12:00,6,2400076164,K,Fatal (Kill),K,Fatal Injury (K),1,0,0,1,Interstate,73.95,,95-S,I-95,,Exit to CSP Troop F,590,Feet,S,41.290983,-72.428817,32,Tree (standing),88,Not Applicable,4,Roadside,1,Clear,88,Not Applicable,5,Dark-Not Lighted,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,5,Entrance / Exit Ramp-Related,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,2,"Trafficway, Not on Road",CTCSP0000,State Police,1020,44:40.0,C,Closed,49:10.0,,,,,,,
1177148,1,Complete,1177148,1177148,41.8271,-72.483277,924163,Vernon,146,146,Vernon,7/13/24,2024,7,July,13,7,Saturday,5:09:00,5,2400267728,K,Fatal (Kill),K,Fatal Injury (K),1,1,0,1,Interstate,73.86,84,84-E,84-E,,E/B Exit 65 On Ramp,2,TenthsofMile,E,41.8271,-72.483277,9,Pedestrian,88,Not Applicable,1,On Roadway,2,Cloudy,88,Not Applicable,2,Dawn,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CTCSP0000,State Police,0633,58:46.0,O,Open,06:13.0,2400267851,8,95700,1,INTERSTATE - NEW HPMS,2,Urban
1177256,1,Complete,1177256,1177256,41.576111,-72.131519,924107,Franklin,53,53,Franklin,5/14/24,2024,5,May,14,3,Tuesday,16:17:00,16,2400189506,K,Fatal (Kill),K,Fatal Injury (K),1,0,0,3,State,17.49,32,32-N,32-N,,Murphy Road,2500,Feet,S,41.576111,-72.131519,24,Culvert,88,Not Applicable,9,Outside Right-of-Way (trafficway),1,Clear,88,Not Applicable,1,Daylight,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CTCSP0000,State Police,1090,34:06.0,C,Closed,35:45.0,,,,,,,
1178605,1,Complete,1178605,1178605,41.599921,-72.902406,924117,Southington,131,131,Southington,5/30/24,2024,5,May,30,5,Thursday,14:37:00,14,2400211036,K,Fatal (Kill),K,Fatal Injury (K),3,1,4,1,Interstate,43.48,84,84-E,84-E,,Exit 31,6,TenthsofMile,W,41.599921,-72.902406,14,Motor Vehicle in Operation,4,"Sideswipe, same direction",2,Shoulder,1,Clear,88,Not Applicable,1,Daylight,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,TRUE,1,Public Road,1,"Trafficway, On Road",CTCSP0000,State Police,0775,26:25.0,O,Open,36:18.0,,,,,,,
1179084,1,Complete,1179084,1179084,41.673507,-72.659858,924167,Rocky Hill,119,119,Rocky Hill,7/20/24,2024,7,July,20,7,Saturday,2:57:00,2,2400276428,K,Fatal (Kill),K,Fatal Injury (K),1,0,0,1,Interstate,31.27,91,91-N,91-N,,Exit 24,5,TenthsofMile,S,41.673507,-72.659858,28,Guardrail Face,88,Not Applicable,4,Roadside,99,Unknown,88,Not Applicable,4,Dark-Lighted,99,Unknown,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CTCSP0000,State Police,0416,28:44.0,O,Open,34:39.0,2400276428A,,,,,,
1179126,1,Complete,1179126,1179126,41.41723,-73.289693,924142,Newtown,97,97,Newtown,6/12/24,2024,6,June,12,4,Wednesday,18:31:00,18,2400227694,K,Fatal (Kill),K,Fatal Injury (K),2,0,0,1,Interstate,15.19,84,84-E,84-E,,EXIT-10,300,Feet,E,41.41723,-73.289693,14,Motor Vehicle in Operation,1,Front to rear,1,On Roadway,1,Clear,88,Not Applicable,1,Daylight,1,Dry,99,Unknown,88,Not Applicable,88,Not Applicable,99,Unknown,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CTCSP0000,State Police,1243,15:29.0,O,Open,23:37.0,,,,,,,
1179670,1,Complete,1179670,1179670,41.73157,-72.535401,924108,Glastonbury,54,54,Glastonbury,5/24/24,2024,5,May,24,6,Friday,10:36:00,10,2400015898,K,Fatal (Kill),K,Fatal Injury (K),2,0,2,4,Local,1.06,0109,KEENEY ST,KEENEY ST,,Woodfield Xing,1922,Feet,S,41.73157,-72.535401,14,Motor Vehicle in Operation,5,"Sideswipe, opposite direction",1,On Roadway,1,Clear,88,Not Applicable,1,Daylight,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CT0005400,Glastonbury PD,442,11:17.0,C,Closed,24:52.0,,,,,,,
1185305,1,Complete,1185305,1185305,41.522368,-73.03216,924056,Waterbury,151,151,Waterbury,3/12/24,2024,3,March,12,3,Tuesday,8:32:00,8,2400021922,K,Fatal (Kill),K,Fatal Injury (K),1,0,0,4,Local,0.01,0968,SPRING BROOK RD,SPRING BROOK RD,,Jersey St,25,Feet,S,41.522368,-73.03216,32,Tree (standing),88,Not Applicable,4,Roadside,1,Clear,88,Not Applicable,1,Daylight,2,Wet,0,None,88,Not Applicable,88,Not Applicable,5,"Road Surface Condition (wet, icy, snow, slush, etc.)",88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CT0015100,Waterbury PD,941,21:08.0,C,Closed,21:45.0,,,,,,,
1185306,1,Complete,1185306,1185306,41.55246494,-73.02598946,924101,Waterbury,151,151,Waterbury,5/11/24,2024,5,May,11,7,Saturday,22:05:00,22,2400041068,K,Fatal (Kill),K,Fatal Injury (K),1,1,0,4,Local,0.83,0303,EAST MAIN ST,EAST MAIN ST,,Wolcott St.,675,Feet,E,41.55246494,-73.02598946,9,Pedestrian,88,Not Applicable,1,On Roadway,1,Clear,88,Not Applicable,5,Dark-Not Lighted,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,TRUE,1,Public Road,1,"Trafficway, On Road",CT0015100,Waterbury PD,885,20:15.0,C,Closed,21:52.0,,,,,,,
1185371,1,Complete,1185371,1185371,41.564127,-73.048381,924049,Waterbury,151,151,Waterbury,3/2/24,2024,3,March,2,7,Saturday,21:47:00,21,2400019326,K,Fatal (Kill),K,Fatal Injury (K),1,1,0,4,Local,0.45,1116,WILLOW ST,WILLOW ST,,Woodlawn Ter,20,Feet,S,41.564127,-73.048381,9,Pedestrian,88,Not Applicable,1,On Roadway,4,Rain,88,Not Applicable,4,Dark-Lighted,2,Wet,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CT0015100,Waterbury PD,902,25:23.0,O,Open,22:26.0,,,,,,,
1185672,1,Complete,1185672,1185672,41.778451,-73.095133,924174,Harwinton,66,66,Harwinton,7/28/24,2024,7,July,28,1,Sunday,11:53:00,11,2400286684,K,Fatal (Kill),K,Fatal Injury (K),1,1,0,4,Local,1.32,15,CLEARVIEW AV,CLEARVIEW AV,,Upper Bogue Road,1,TenthsofMile,S,41.778451,-73.095133,9,Pedestrian,88,Not Applicable,99,Unknown,1,Clear,1,Clear,1,Daylight,1,Dry,99,Unknown,88,Not Applicable,88,Not Applicable,99,Unknown,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CTCSP0000,State Police,1097,10:08.0,O,Open,10:21.0,,,,,,,
1186364,1,Complete,1186364,1186364,41.29695,-72.954453,924146,West Haven,156,156,West Haven,6/16/24,2024,6,June,16,1,Sunday,21:32:00,21,2400028741,K,Fatal (Kill),K,Fatal Injury (K),1,1,0,2,USRoute,46.35,1,1-N,1-N,,Marginal Dr,20,Feet,W,41.29695,-72.954453,9,Pedestrian,88,Not Applicable,1,On Roadway,1,Clear,88,Not Applicable,4,Dark-Lighted,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CT0015600,West Haven PD,162,40:59.0,O,Open,25:25.0,,,,,,,
1186630,1,Complete,1186630,1186630,41.553576,-73.062373,924058,Waterbury,151,151,Waterbury,1/10/24,2024,1,January,10,4,Wednesday,6:54:00,6,2400003081,K,Fatal (Kill),K,Fatal Injury (K),1,1,0,4,Local,0.46,1094,WEST MAIN ST NO 1,WEST MAIN ST NO 1,,LEDGESIDE AVE,100,Feet,W,41.553576,-73.062373,9,Pedestrian,88,Not Applicable,1,On Roadway,2,Cloudy,4,Rain,4,Dark-Lighted,2,Wet,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CT0015100,Waterbury PD,902,44:25.0,C,Closed,38:39.0,,,,,,,
1186958,1,Complete,1186958,1186958,41.848048,-73.168205,924137,Torrington,143,143,Torrington,6/14/24,2024,6,June,14,6,Friday,3:50:00,3,24-19624,K,Fatal (Kill),K,Fatal Injury (K),1,0,0,4,Local,0.09,0335,POTHIER RD,POTHIER RD,,Brandy Hill Road,450,Feet,W,41.848048,-73.168205,26,Ditch,88,Not Applicable,4,Roadside,1,Clear,88,Not Applicable,5,Dark-Not Lighted,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,97,Other,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,2,"Trafficway, Not on Road",CT0014300,Torrington PD,072,59:16.0,C,Closed,09:38.0,,,,,,,
1187327,1,Complete,1187327,1187327,41.985509,-72.649854,924166,Suffield,139,139,Suffield,7/17/24,2024,7,July,17,4,Wednesday,8:47:00,8,2400011008,K,Fatal (Kill),K,Fatal Injury (K),2,0,3,3,State,10.22,75,75-N,75-N,,Suffield Academy Drive,1,TenthsofMile,S,41.985509,-72.649854,14,Motor Vehicle in Operation,3,Angle,1,On Roadway,1,Clear,88,Not Applicable,1,Daylight,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CT0013900,Suffield PD,359,57:42.0,O,Open,10:38.0,,,,,,,
1189312,1,Complete,1189312,1189312,41.69743466,-73.10651297,924180,Litchfield,74,74,Litchfield,8/6/24,2024,8,August,6,3,Tuesday,10:48:00,10,2400298132,K,Fatal (Kill),K,Fatal Injury (K),3,0,0,3,State,3.67,254,254-N,254-N,KNIFE SHOP RD & MAIN ST,,,,,41.69743466,-73.10651297,14,Motor Vehicle in Operation,3,Angle,1,On Roadway,1,Clear,88,Not Applicable,1,Daylight,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,2,Intersection,2,Four-Way Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CTCSP0000,State Police,1204,52:22.0,O,Open,56:06.0,,,,,,,
1189616,1,Complete,1189616,1189616,41.307286,-72.914628,924164,New Haven,93,93,New Haven,7/15/24,2024,7,July,15,2,Monday,12:46:00,12,2400270526,K,Fatal (Kill),K,Fatal Injury (K),1,0,2,1,Interstate,0.76,91,91-S,91-S,91-S-2,,,,,41.307286,-72.914628,19,Impact Attenuator/Crash Cushion,88,Not Applicable,5,Gore,1,Clear,88,Not Applicable,1,Daylight,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,5,Entrance / Exit Ramp-Related,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CTCSP0000,State Police,1141,31:41.0,O,Open,38:23.0,,,,,,,
1190039,1,Complete,1190039,1190039,41.707097,-72.873768,924190,Farmington,52,52,Farmington,7/28/24,2024,7,July,28,1,Sunday,0:56:00,0,2400012297,K,Fatal (Kill),K,Fatal Injury (K),1,0,0,2,USRoute,51.28,6,6-E,6-E,,Spring Lane,75,Feet,E,41.707097,-72.873768,99,Unknown,88,Not Applicable,99,Unknown,1,Clear,88,Not Applicable,6,Dark-Unknown Lighting,1,Dry,99,Unknown,88,Not Applicable,88,Not Applicable,99,Unknown,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CT0005200,Farmington PD,0746,52:25.0,O,Open,39:10.0,,2,13100,4,MINOR ARTERIAL - NEW HPMS,2,Urban
1190078,1,Complete,1190078,1190078,41.984442,-72.518963,924053,Enfield,49,49,Enfield,3/4/24,2024,3,March,4,2,Monday,20:02:00,20,2400008845,K,Fatal (Kill),K,Fatal Injury (K),3,0,4,3,State,7.23,190,190-E,190-E,,WATER ST,67,Feet,E,41.984442,-72.518963,14,Motor Vehicle in Operation,1,Front to rear,1,On Roadway,1,Clear,88,Not Applicable,4,Dark-Lighted,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CT0004900,Enfield PD,385,09:22.0,C,Closed,56:05.0,,2,9100,5,MAJOR COLLECTOR - NEW HPMS,2,Urban
1190635,1,Complete,1190635,1190635,41.52851045,-72.77563738,924176,Meriden,80,80,Meriden,7/31/24,2024,7,July,31,4,Wednesday,15:38:00,15,2400025707,K,Fatal (Kill),K,Fatal Injury (K),2,0,1,4,Local,1.47,0607,EAST MAIN ST NO 1,EAST MAIN ST NO 1,GRAVEL ST & PADDOCK AVE,,,,,41.52851045,-72.77563738,14,Motor Vehicle in Operation,3,Angle,1,On Roadway,1,Clear,88,Not Applicable,1,Daylight,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,2,Intersection,2,Four-Way Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CT0008000,Meriden PD,493,13:13.0,C,Closed,15:45.0,,2,20200,3,PRINCIPAL ARTERIAL - OTHER - NEW HPMS,2,Urban
1190929,1,Complete,1190929,1190929,41.742025,-72.676195,924182,Hartford,64,64,Hartford,8/11/24,2024,8,August,11,1,Sunday,6:10:00,6,24-020857,K,Fatal (Kill),K,Fatal Injury (K),2,0,0,4,Local,0.72,0217,FRANKLIN AV,FRANKLIN AV,ADELAIDE ST,,,,,41.742025,-72.676195,14,Motor Vehicle in Operation,3,Angle,1,On Roadway,1,Clear,,,1,Daylight,1,Dry,0,None,,,,,0,None,,,,,2,Intersection,2,Four-Way Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CT0006400,Hartford PD,1749,44:20.0,C,Closed,44:22.0,,,,,,,
1191790,1,Complete,1191790,1191790,41.848911,-72.302999,924185,Willington,160,160,Willington,8/13/24,2024,8,August,13,3,Tuesday,17:30:00,17,2400307606,K,Fatal (Kill),K,Fatal Injury (K),2,0,2,3,State,40.81,32,32-N,32-N,,Battye Rd.,470,Feet,N,41.848911,-72.302999,14,Motor Vehicle in Operation,2,Front to front,1,On Roadway,1,Clear,88,Not Applicable,1,Daylight,1,Dry,0,None,88,Not Applicable,88,Not Applicable,0,None,88,Not Applicable,88,Not Applicable,1,Non-Junction,1,Not at Intersection,1,No,1,No,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,FALSE,1,Public Road,1,"Trafficway, On Road",CTCSP0000,State Police,0586,41:54.0,O,Open,50:32.0,,,,,,,
